시도교육청코드,시도교육청명,표준학교코드,학교명,주야과정명,계열명,수정일
N10,충청남도교육청,8140175,천안인애학교,주간,일반계,20220901
N10,충청남도교육청,8140259,천안제일고등학교,주간,농업계,20220901
N10,충청남도교육청,8140259,천안제일고등학교,주간,일반계,20220901
N10,충청남도교육청,8140070,천안중앙고등학교,주간,일반계,20220901
N10,충청남도교육청,8140162,천안중앙고등학교부설방송통신고등학교,주간,일반계,20220901
N10,충청남도교육청,8151023,천안중학교,주간,일반계,20220901
N10,충청남도교육청,8151261,천안중학교부설방송통신중학교,주간,일반계,20220901
N10,충청남도교육청,8151247,천안차암초등학교,주간,일반계,20220901
N10,충청남도교육청,8140265,천안청수고등학교,주간,일반계,20220901
N10,충청남도교육청,8251006,청남중학교,주간,일반계,20220901
N10,충청남도교육청,8171014,청라중학교,주간,일반계,20220901
N10,충청남도교육청,8251010,청신여자중학교,주간,일반계,20220901
N10,충청남도교육청,8140267,청양고등학교,주간,공업계,20220901
N10,충청남도교육청,8140267,청양고등학교,주간,농업계,20220901
N10,충청남도교육청,8140267,청양고등학교,주간,상업계,20220901
N10,충청남도교육청,8140267,청양고등학교,주간,일반계,20220901
N10,충청남도교육청,8140141,청양농공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8140141,청양농공업고등학교,주간,농업계,20220901
N10,충청남도교육청,8140143,청양여자상업고등학교,주간,상업계,20220901
N10,충청남도교육청,8140212,청양여자정보고등학교,주간,상업계,20220901
N10,충청남도교육청,8251007,청양중학교,주간,일반계,20220901
N10,충청남도교육청,8140167,청운여자고등학교,주야간,일반계,20220901
N10,충청남도교육청,8171018,청웅중학교,주간,일반계,20220901
N10,충청남도교육청,8201012,추부중학교,주간,일반계,20220901
N10,충청남도교육청,8140071,충남과학고등학교,주간,과학계,20220901
N10,충청남도교육청,8140457,충남다사랑학교,주간,대안,20220901
N10,충청남도교육청,8140459,충남드론항공고등학교,주간,상업계,20220901
N10,충청남도교육청,8140459,충남드론항공고등학교,주간,일반계,20220901
N10,충청남도교육청,8140359,충남디자인예술고등학교,주간,상업계,20220901
N10,충청남도교육청,8140359,충남디자인예술고등학교,주간,예술계,20220901
N10,충청남도교육청,8140366,충남삼성고등학교,주간,일반계,20220901
N10,충청남도교육청,8140072,충남예술고등학교,주간,예술계,20220901
N10,충청남도교육청,8140252,충남외국어고등학교,주간,외국어계,20220901
N10,충청남도교육청,8140195,충남인터넷고등학교,주간,상업계,20220901
N10,충청남도교육청,8140073,충남체육고등학교,주간,체육계,20220901
N10,충청남도교육청,8140206,충남해양과학고등학교,주간,수산해양계,20220901
N10,충청남도교육청,8161015,탄천중학교,주간,일반계,20220901
N10,충청남도교육청,8181099,탕정중학교,주간,일반계,20220901
N10,충청남도교육청,8140074,태안고등학교,주간,일반계,20220901
N10,충청남도교육청,8140197,태안여자고등학교,주간,상업계,20220901
N10,충청남도교육청,8140197,태안여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8140161,태안여자상업고등학교,주간,상업계,20220901
N10,충청남도교육청,8281009,태안여자중학교,주간,일반계,20220901
N10,충청남도교육청,8281010,태안중학교,주간,일반계,20220901
N10,충청남도교육청,8241012,판교중학교,주간,일반계,20220901
N10,충청남도교육청,8191019,팔봉중학교,주간,일반계,20220901
N10,충청남도교육청,8140169,풀무농업고등기술학교,주간,농업계,20220901
N10,충청남도교육청,8140461,한국K-POP고등학교,주간,디자인·문화콘텐츠,20220901
N10,충청남도교육청,8140461,한국K-POP고등학교,주간,일반계,20220901
N10,충청남도교육청,8140377,한국식품마이스터고등학교,주간,공업계,20220901
N10,충청남도교육청,8140377,한국식품마이스터고등학교,주간,농업계,20220901
N10,충청남도교육청,8171015,한내여자중학교,주간,일반계,20220901
N10,충청남도교육청,8140221,한마음고등학교,주간,일반계,20220901
N10,충청남도교육청,8241009,한산중학교,주간,일반계,20220901
N10,충청남도교육청,8140346,한솔고등학교,주간,일반계,20220901
N10,충청남도교육청,8211053,한솔중학교,주간,일반계,20220901
N10,충청남도교육청,8140107,한일고등학교,주간,일반계,20220901
N10,충청남도교육청,8140460,합덕고등학교,주간,일반계,20220901
N10,충청남도교육청,8291009,합덕여자중학교,주간,일반계,20220901
N10,충청남도교육청,8140262,합덕제철고등학교,주간,공업계,20220901
N10,충청남도교육청,8140262,합덕제철고등학교,주간,농업계,20220901
N10,충청남도교육청,8291010,합덕중학교,주간,일반계,20220901
N10,충청남도교육청,8140076,해미고등학교,주간,상업계,20220901
N10,충청남도교육청,8140076,해미고등학교,주간,일반계,20220901
N10,충청남도교육청,8191014,해미중학교,주간,일반계,20220901
N10,충청남도교육청,8140108,호서고등학교,주간,일반계,20220901
N10,충청남도교육청,8291016,호서중학교,주간,일반계,20220901
N10,충청남도교육청,8261009,홍동중학교,주간,일반계,20220901
N10,충청남도교육청,8231013,홍산중학교,주간,일반계,20220901
N10,충청남도교육청,8140077,홍성고등학교,주간,일반계,20220901
N10,충청남도교육청,8140163,홍성고등학교부설방송통신고등학교,주간,일반계,20220901
N10,충청남도교육청,8140220,홍성공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8261010,홍성서부중학교,주간,일반계,20220901
N10,충청남도교육청,8140078,홍성여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8261011,홍성여자중학교,주간,일반계,20220901
N10,충청남도교육청,8261102,홍성여자중학교부설방송통신중학교,주간,일반계,20220901
N10,충청남도교육청,8261012,홍성중학교,주간,일반계,20220901
N10,충청남도교육청,8140168,홍은여자고등학교,주간,일반계,20220901
